age,job,marital,education,default_status,balance,housing,loan,contact,day,month,duration_minutes,campaign,previous,poutcome,y,pdays,Cluster
48,entrepreneur,single,tertiary,no,2313.0,no,no,unknown,6,jun,2.17,1,0,unknown,no,-1,1
39,blue-collar,married,secondary,no,599.0,yes,no,unknown,6,jun,0.88,1,0,unknown,no,-1,1
41,blue-collar,single,secondary,no,656.0,no,no,unknown,6,jun,2.97,1,0,unknown,no,-1,1
36,services,married,secondary,no,1328.0,yes,no,unknown,6,jun,1.37,4,0,unknown,no,-1,1
44,management,single,secondary,no,13.0,no,no,unknown,6,jun,1.93,11,0,unknown,no,-1,4
32,services,married,secondary,no,21.0,no,no,unknown,6,jun,2.4,15,0,unknown,no,-1,4
37,services,single,secondary,no,2571.0,no,no,unknown,6,jun,0.67,2,0,unknown,no,-1,1
51,management,married,tertiary,no,12.0,no,no,unknown,6,jun,1.5,4,0,unknown,no,-1,1
32,blue-collar,married,primary,no,1138.0,yes,yes,unknown,6,jun,2.73,4,0,unknown,no,-1,1
41,services,married,secondary,no,-140.0,no,yes,unknown,6,jun,3.17,1,0,unknown,no,-1,1
26,management,single,secondary,no,565.0,yes,no,unknown,6,jun,9.7,11,0,unknown,no,-1,4
38,blue-collar,married,secondary,no,2836.0,no,no,unknown,6,jun,1.93,3,0,unknown,no,-1,1
36,housemaid,married,primary,no,122.0,no,no,unknown,6,jun,1.3,1,0,unknown,no,-1,1
39,unknown,single,secondary,no,0.0,no,no,unknown,6,jun,3.13,1,0,unknown,no,-1,1
56,services,married,primary,no,444.0,yes,no,unknown,6,jun,7.2,1,0,unknown,no,-1,1
39,self-employed,married,tertiary,no,1047.0,no,no,unknown,6,jun,9.23,1,0,unknown,yes,-1,1
52,housemaid,married,primary,no,1837.0,no,no,unknown,6,jun,1.97,1,0,unknown,no,-1,1
30,blue-collar,divorced,primary,no,1.0,yes,no,unknown,6,jun,1.05,9,0,unknown,no,-1,1
25,management,single,tertiary,no,490.0,yes,no,unknown,6,jun,4.1,3,0,unknown,no,-1,1
60,retired,married,secondary,no,-1110.0,yes,no,unknown,6,jun,2.38,2,0,unknown,no,-1,1
38,blue-collar,married,secondary,no,0.0,no,no,unknown,6,jun,6.02,1,0,unknown,no,-1,1
54,entrepreneur,married,secondary,no,2791.0,no,no,unknown,6,jun,1.57,1,0,unknown,no,-1,1
40,services,single,secondary,no,546.0,yes,no,unknown,6,jun,3.65,1,0,unknown,no,-1,1
37,blue-collar,married,primary,no,27.0,no,no,unknown,6,jun,1.33,1,0,unknown,no,-1,1
43,entrepreneur,married,tertiary,no,5506.0,no,yes,unknown,6,jun,2.35,1,0,unknown,no,-1,1
39,management,divorced,unknown,no,401.0,no,no,unknown,6,jun,2.1,1,0,unknown,no,-1,1
33,blue-collar,married,primary,no,3704.0,yes,no,unknown,6,jun,7.45,2,0,unknown,no,-1,1
28,blue-collar,married,secondary,no,708.0,yes,no,unknown,6,jun,5.65,5,0,unknown,no,-1,1
27,services,single,secondary,no,482.0,yes,no,unknown,6,jun,3.67,2,0,unknown,no,-1,1
44,management,divorced,tertiary,no,0.0,no,no,unknown,6,jun,6.22,1,0,unknown,no,-1,1
38,management,married,tertiary,no,881.0,no,yes,unknown,6,jun,1.32,2,0,unknown,no,-1,1
41,technician,married,secondary,no,118.0,no,no,unknown,6,jun,5.65,1,0,unknown,no,-1,1
44,admin.,married,secondary,no,248.0,no,no,unknown,6,jun,0.3,1,0,unknown,no,-1,1
54,management,married,tertiary,no,884.0,yes,no,unknown,6,jun,1.52,1,0,unknown,no,-1,1
30,technician,single,tertiary,no,799.0,yes,yes,unknown,6,jun,1.52,18,0,unknown,no,-1,4
39,blue-collar,married,primary,no,0.0,no,no,unknown,6,jun,2.97,1,0,unknown,no,-1,1
51,self-employed,married,primary,no,10.0,no,no,unknown,6,jun,8.55,3,0,unknown,no,-1,1
38,blue-collar,married,secondary,no,292.0,yes,yes,unknown,6,jun,1.4,2,0,unknown,no,-1,1
36,management,single,secondary,no,992.0,no,no,unknown,6,jun,5.85,1,0,unknown,no,-1,1
36,blue-collar,single,secondary,no,1012.0,yes,yes,unknown,6,jun,6.65,1,0,unknown,no,-1,1
35,management,single,secondary,no,0.0,no,no,unknown,6,jun,0.32,1,0,unknown,no,-1,1
37,self-employed,single,tertiary,no,984.0,no,no,unknown,6,jun,5.57,1,0,unknown,no,-1,1
50,blue-collar,single,primary,no,1743.0,yes,no,unknown,6,jun,0.82,5,0,unknown,no,-1,1
38,management,married,secondary,no,794.0,yes,no,unknown,6,jun,0.83,3,0,unknown,no,-1,1
40,management,single,tertiary,no,383.0,yes,no,unknown,6,jun,1.77,5,0,unknown,no,-1,1
46,unknown,married,unknown,no,2505.0,no,no,unknown,6,jun,2.25,2,0,unknown,no,-1,1
39,admin.,married,secondary,no,441.0,no,no,unknown,6,jun,1.68,2,0,unknown,no,-1,1
48,blue-collar,married,primary,no,72.0,yes,no,unknown,6,jun,1.9,5,0,unknown,no,-1,1
38,unknown,married,primary,no,0.0,no,no,unknown,6,jun,6.9,2,0,unknown,no,-1,1
38,blue-collar,single,secondary,no,1230.0,yes,no,unknown,6,jun,4.43,2,0,unknown,no,-1,1
58,unknown,married,tertiary,no,4150.0,no,no,unknown,6,jun,6.05,1,0,unknown,no,-1,1
31,technician,single,unknown,no,694.0,yes,no,unknown,6,jun,7.18,2,0,unknown,no,-1,1
51,management,married,tertiary,no,9796.0,no,yes,unknown,6,jun,1.83,1,0,unknown,no,-1,1
41,housemaid,divorced,primary,no,9059.0,no,no,unknown,6,jun,1.88,1,0,unknown,no,-1,1
26,blue-collar,single,secondary,no,940.0,yes,no,unknown,6,jun,3.95,3,0,unknown,no,-1,1
26,technician,single,secondary,no,639.0,yes,no,unknown,6,jun,11.82,5,0,unknown,yes,-1,3
26,admin.,married,secondary,no,710.0,yes,yes,unknown,6,jun,21.27,2,0,unknown,yes,-1,3
28,admin.,married,secondary,no,-156.0,yes,no,unknown,6,jun,2.68,5,0,unknown,no,-1,1
38,blue-collar,married,secondary,no,926.0,no,yes,unknown,6,jun,3.15,3,0,unknown,no,-1,1
53,management,married,tertiary,no,6408.0,no,no,unknown,6,jun,0.48,1,0,unknown,no,-1,1
56,management,married,tertiary,no,3039.0,no,no,unknown,6,jun,7.0,2,0,unknown,no,-1,1
27,admin.,single,secondary,no,685.0,yes,no,unknown,6,jun,11.2,2,0,unknown,no,-1,3
48,blue-collar,divorced,primary,no,0.0,no,no,unknown,6,jun,4.13,2,0,unknown,no,-1,1
56,unknown,divorced,unknown,no,2152.0,no,no,unknown,6,jun,1.12,1,0,unknown,no,-1,1
37,blue-collar,married,unknown,no,1508.0,no,yes,unknown,6,jun,6.35,2,0,unknown,yes,-1,1
41,blue-collar,married,secondary,no,901.0,yes,no,unknown,6,jun,1.33,3,0,unknown,no,-1,1
38,blue-collar,married,primary,no,8251.0,no,no,unknown,6,jun,3.23,3,0,unknown,no,-1,1
29,technician,single,secondary,no,778.0,yes,no,unknown,6,jun,33.23,2,0,unknown,no,-1,3
43,blue-collar,married,secondary,no,101.0,no,no,unknown,6,jun,2.55,1,0,unknown,no,-1,1
60,housemaid,married,primary,no,161.0,no,no,unknown,6,jun,3.05,1,0,unknown,no,-1,1
36,admin.,married,secondary,no,4785.0,no,yes,unknown,6,jun,4.17,1,0,unknown,no,-1,1
38,admin.,single,secondary,no,3823.0,no,no,unknown,6,jun,1.35,5,0,unknown,no,-1,1
40,technician,married,secondary,no,-282.0,yes,no,unknown,6,jun,3.72,3,0,unknown,no,-1,1
58,entrepreneur,married,primary,no,1657.0,no,no,unknown,6,jun,2.87,2,0,unknown,no,-1,1
41,blue-collar,divorced,secondary,no,1491.0,yes,no,unknown,6,jun,1.67,2,0,unknown,no,-1,1
47,unknown,married,unknown,no,750.0,no,no,unknown,6,jun,3.13,1,0,unknown,no,-1,1
60,technician,married,tertiary,no,0.0,no,no,unknown,6,jun,5.33,1,0,unknown,no,-1,1
37,services,single,secondary,no,148.0,no,yes,unknown,6,jun,1.07,1,0,unknown,no,-1,1
58,technician,divorced,secondary,no,797.0,yes,no,unknown,6,jun,2.23,2,0,unknown,no,-1,1
30,management,single,tertiary,no,329.0,yes,no,unknown,6,jun,2.03,16,0,unknown,no,-1,4
47,admin.,married,secondary,no,1060.0,yes,no,unknown,6,jun,1.38,3,0,unknown,no,-1,1
46,unknown,married,unknown,no,613.0,no,no,unknown,6,jun,0.85,1,0,unknown,no,-1,1
54,services,single,secondary,no,492.0,no,no,unknown,6,jun,5.5,1,0,unknown,no,-1,1
58,management,divorced,tertiary,no,1266.0,no,yes,unknown,6,jun,2.73,1,0,unknown,no,-1,1
41,entrepreneur,married,primary,no,406.0,no,no,unknown,6,jun,4.53,1,0,unknown,no,-1,1
53,retired,married,primary,no,2010.0,no,yes,unknown,6,jun,3.03,1,0,unknown,no,-1,1
35,self-employed,single,primary,no,45.0,no,yes,unknown,6,jun,1.35,1,0,unknown,no,-1,1
46,technician,married,tertiary,no,0.0,no,no,unknown,6,jun,2.65,1,0,unknown,no,-1,1
51,entrepreneur,married,tertiary,no,5403.0,no,no,unknown,6,jun,0.7,1,0,unknown,no,-1,1
35,self-employed,married,secondary,no,116.0,no,no,unknown,6,jun,6.02,1,0,unknown,no,-1,1
48,technician,married,secondary,no,545.0,no,no,unknown,6,jun,5.12,1,0,unknown,no,-1,1
37,self-employed,single,tertiary,no,1004.0,yes,no,unknown,6,jun,6.28,3,0,unknown,no,-1,1
35,housemaid,married,primary,no,8127.0,no,no,unknown,6,jun,5.25,1,0,unknown,no,-1,1
51,housemaid,married,primary,no,1521.0,no,no,unknown,6,jun,0.4,1,0,unknown,no,-1,1
36,unemployed,married,secondary,no,1453.0,no,no,unknown,6,jun,6.43,1,0,unknown,no,-1,1
50,blue-collar,married,primary,no,-294.0,yes,no,unknown,6,jun,1.32,3,0,unknown,no,-1,1
60,retired,married,primary,no,22018.0,no,no,unknown,6,jun,2.95,2,0,unknown,no,-1,1
35,blue-collar,married,secondary,no,3595.0,no,no,unknown,6,jun,0.5,1,0,unknown,no,-1,1
55,blue-collar,divorced,secondary,no,4053.0,no,no,unknown,6,jun,3.03,2,0,unknown,no,-1,1
36,technician,single,secondary,no,300.0,yes,no,unknown,6,jun,5.97,1,0,unknown,no,-1,1
59,housemaid,divorced,secondary,no,45141.0,no,no,unknown,6,jun,0.7,1,0,unknown,no,-1,1
37,management,married,tertiary,no,657.0,no,no,unknown,6,jun,3.78,1,0,unknown,no,-1,1
39,services,married,secondary,no,-540.0,no,no,unknown,6,jun,0.48,1,0,unknown,no,-1,1
34,technician,married,secondary,no,139.0,yes,yes,unknown,6,jun,0.87,13,0,unknown,no,-1,4
53,blue-collar,married,secondary,no,66.0,no,no,unknown,6,jun,6.0,2,0,unknown,no,-1,1
50,blue-collar,married,primary,no,746.0,yes,no,unknown,6,jun,2.27,13,0,unknown,no,-1,4
32,self-employed,married,tertiary,no,189.0,yes,no,unknown,6,jun,1.77,2,0,unknown,no,-1,1
36,management,single,tertiary,no,624.0,yes,no,unknown,6,jun,2.35,3,0,unknown,no,-1,1
59,housemaid,divorced,primary,no,3180.0,no,no,unknown,6,jun,0.47,1,0,unknown,no,-1,1
30,admin.,single,secondary,no,223.0,yes,no,unknown,6,jun,14.37,11,0,unknown,yes,-1,3
40,blue-collar,single,primary,no,1055.0,no,no,unknown,6,jun,0.53,2,0,unknown,no,-1,1
60,self-employed,married,secondary,no,0.0,no,no,unknown,6,jun,1.62,1,0,unknown,no,-1,1
37,self-employed,married,secondary,no,160.0,no,no,unknown,6,jun,1.78,1,0,unknown,no,-1,1
36,self-employed,single,tertiary,no,2000.0,no,no,unknown,6,jun,1.57,1,0,unknown,no,-1,1
46,blue-collar,married,secondary,no,425.0,yes,no,unknown,6,jun,2.8,3,0,unknown,no,-1,1
52,self-employed,married,secondary,no,9.0,no,yes,unknown,6,jun,0.73,1,0,unknown,no,-1,1
38,management,single,tertiary,no,619.0,yes,no,unknown,6,jun,7.67,4,0,unknown,yes,-1,1
28,technician,single,secondary,yes,-1042.0,yes,no,unknown,6,jun,11.87,2,0,unknown,yes,-1,3
57,blue-collar,married,primary,no,679.0,yes,no,unknown,6,jun,1.3,3,0,unknown,no,-1,1
40,management,married,tertiary,no,406.0,no,no,unknown,6,jun,4.37,1,0,unknown,no,-1,1
40,admin.,married,secondary,no,334.0,yes,no,unknown,6,jun,1.4,5,0,unknown,no,-1,1
38,admin.,married,secondary,no,215.0,yes,yes,unknown,6,jun,2.88,2,0,unknown,no,-1,1
59,admin.,married,secondary,no,1001.0,no,no,unknown,6,jun,2.92,2,0,unknown,no,-1,1
48,unemployed,married,primary,no,5462.0,no,no,unknown,6,jun,0.48,4,0,unknown,no,-1,1
37,blue-collar,married,secondary,no,685.0,yes,no,unknown,6,jun,16.13,1,0,unknown,no,-1,3
36,entrepreneur,divorced,tertiary,no,914.0,no,no,unknown,6,jun,3.65,1,0,unknown,no,-1,1
56,technician,married,secondary,no,359.0,yes,no,unknown,6,jun,3.67,4,0,unknown,no,-1,1
27,management,single,unknown,no,1029.0,yes,no,unknown,6,jun,1.18,2,0,unknown,no,-1,1
54,self-employed,divorced,primary,no,351.0,yes,no,unknown,6,jun,10.7,2,0,unknown,yes,-1,3
41,admin.,single,secondary,no,84.0,yes,no,unknown,6,jun,3.97,3,0,unknown,no,-1,1
53,blue-collar,married,secondary,no,0.0,no,no,unknown,6,jun,10.83,1,0,unknown,no,-1,3
35,unknown,married,unknown,no,0.0,no,no,unknown,6,jun,2.65,3,0,unknown,no,-1,1
26,admin.,married,secondary,no,1417.0,yes,no,unknown,6,jun,1.0,3,0,unknown,no,-1,1
39,blue-collar,married,secondary,no,123.0,yes,no,unknown,6,jun,2.75,3,0,unknown,no,-1,1
50,services,single,secondary,no,1205.0,yes,no,unknown,6,jun,1.37,2,0,unknown,no,-1,1
49,management,single,tertiary,no,53.0,no,no,unknown,6,jun,2.22,3,0,unknown,no,-1,1
48,management,married,secondary,no,11146.0,no,no,unknown,6,jun,2.27,1,0,unknown,no,-1,1
42,management,married,tertiary,no,202.0,no,no,unknown,6,jun,2.27,1,0,unknown,no,-1,1
46,self-employed,single,secondary,no,2899.0,no,no,unknown,6,jun,0.67,1,0,unknown,no,-1,1
48,entrepreneur,married,tertiary,no,810.0,no,no,unknown,6,jun,6.38,1,0,unknown,no,-1,1
36,technician,married,secondary,no,22.0,no,no,unknown,6,jun,7.73,1,0,unknown,no,-1,1
59,self-employed,married,tertiary,no,10360.0,no,no,unknown,6,jun,0.62,1,0,unknown,no,-1,1
48,services,married,secondary,no,328.0,no,no,unknown,6,jun,3.15,1,0,unknown,no,-1,1
52,blue-collar,married,primary,no,4793.0,yes,no,unknown,6,jun,2.93,2,0,unknown,no,-1,1
56,unemployed,divorced,secondary,no,763.0,no,no,unknown,6,jun,3.02,2,0,unknown,no,-1,1
47,blue-collar,married,primary,no,673.0,yes,yes,unknown,6,jun,1.97,4,0,unknown,no,-1,1
52,self-employed,married,tertiary,no,1088.0,yes,no,unknown,6,jun,3.62,2,0,unknown,no,-1,1
53,entrepreneur,married,unknown,no,19850.0,no,no,unknown,6,jun,1.43,1,0,unknown,no,-1,1
50,technician,married,secondary,no,8001.0,no,no,unknown,6,jun,0.87,1,0,unknown,no,-1,1
51,self-employed,married,primary,no,8313.0,no,no,unknown,6,jun,3.08,1,0,unknown,no,-1,1
37,technician,single,tertiary,no,1309.0,no,no,unknown,6,jun,7.37,2,0,unknown,no,-1,1
41,blue-collar,married,primary,no,1461.0,yes,no,unknown,6,jun,9.23,2,0,unknown,yes,-1,1
59,retired,married,primary,yes,-488.0,no,yes,unknown,6,jun,4.12,1,0,unknown,no,-1,1
55,services,divorced,primary,no,653.0,no,no,unknown,6,jun,13.33,1,0,unknown,no,-1,3
35,blue-collar,single,unknown,no,871.0,yes,no,unknown,6,jun,3.6,3,0,unknown,no,-1,1
56,housemaid,divorced,tertiary,no,1059.0,no,yes,unknown,6,jun,0.95,2,0,unknown,no,-1,1
36,services,divorced,secondary,no,1594.0,no,no,unknown,6,jun,4.17,3,0,unknown,no,-1,1
43,self-employed,married,tertiary,no,64.0,no,no,unknown,6,jun,3.83,2,0,unknown,no,-1,1
48,management,married,tertiary,no,0.0,yes,no,unknown,6,jun,5.0,5,0,unknown,no,-1,1
34,housemaid,married,tertiary,no,1265.0,yes,no,unknown,6,jun,6.62,3,0,unknown,no,-1,1
44,self-employed,single,tertiary,no,97.0,yes,no,unknown,6,jun,2.55,4,0,unknown,no,-1,1
39,services,married,secondary,no,207.0,no,no,unknown,6,jun,1.3,2,0,unknown,no,-1,1
43,admin.,married,primary,no,482.0,yes,no,unknown,6,jun,17.35,13,0,unknown,no,-1,3
53,housemaid,single,tertiary,no,3275.0,no,no,unknown,6,jun,8.78,2,0,unknown,no,-1,1
36,blue-collar,married,secondary,no,70.0,yes,no,unknown,6,jun,1.67,2,0,unknown,no,-1,1
36,services,single,primary,no,38.0,no,no,unknown,6,jun,5.13,4,0,unknown,no,-1,1
41,management,single,tertiary,no,195.0,no,no,unknown,6,jun,5.68,2,0,unknown,no,-1,1
37,services,divorced,secondary,no,319.0,yes,no,unknown,6,jun,7.78,3,0,unknown,yes,-1,1
32,services,divorced,secondary,no,5267.0,yes,no,unknown,6,jun,2.97,2,0,unknown,no,-1,1
56,retired,divorced,tertiary,no,2774.0,no,no,unknown,6,jun,21.47,3,0,unknown,no,-1,3
44,blue-collar,single,secondary,no,259.0,yes,no,unknown,6,jun,2.72,2,0,unknown,no,-1,1
25,admin.,single,secondary,no,0.0,yes,no,unknown,6,jun,2.87,2,0,unknown,no,-1,1
30,management,single,tertiary,no,1636.0,no,no,unknown,6,jun,5.02,2,0,unknown,no,-1,1
32,services,married,secondary,no,4789.0,yes,yes,unknown,6,jun,6.78,4,0,unknown,no,-1,1
53,technician,married,secondary,no,480.0,no,no,unknown,6,jun,10.8,2,0,unknown,yes,-1,3
29,technician,married,tertiary,no,-246.0,yes,no,unknown,6,jun,5.18,3,0,unknown,no,-1,1
49,housemaid,divorced,secondary,no,630.0,no,no,unknown,6,jun,6.92,2,0,unknown,no,-1,1
37,entrepreneur,married,tertiary,no,342.0,yes,no,unknown,6,jun,3.53,1,0,unknown,no,-1,1
41,housemaid,single,primary,no,21.0,no,no,unknown,6,jun,4.4,1,0,unknown,no,-1,1
37,blue-collar,divorced,secondary,no,33.0,yes,no,unknown,6,jun,5.43,1,0,unknown,no,-1,1
41,admin.,divorced,secondary,no,762.0,yes,no,unknown,6,jun,5.32,4,0,unknown,no,-1,1
46,technician,married,secondary,no,0.0,no,no,unknown,6,jun,3.1,2,0,unknown,no,-1,1
35,services,single,secondary,no,-2.0,no,no,unknown,6,jun,0.25,1,0,unknown,no,-1,1
40,services,single,secondary,no,2936.0,no,no,unknown,6,jun,7.88,2,0,unknown,no,-1,1
36,housemaid,single,tertiary,no,561.0,no,no,unknown,6,jun,4.57,2,0,unknown,no,-1,1
39,housemaid,single,secondary,no,2022.0,no,no,unknown,6,jun,1.75,1,0,unknown,no,-1,1
55,housemaid,married,primary,no,1870.0,no,no,unknown,6,jun,2.53,1,0,unknown,no,-1,1
49,housemaid,divorced,unknown,no,2754.0,no,no,unknown,6,jun,0.3,2,0,unknown,no,-1,1
54,management,married,unknown,no,1960.0,no,no,unknown,6,jun,0.22,5,0,unknown,no,-1,1
45,self-employed,married,tertiary,no,510.0,no,no,unknown,6,jun,10.65,2,0,unknown,no,-1,3
29,blue-collar,single,primary,no,213.0,yes,no,unknown,6,jun,44.22,3,0,unknown,yes,-1,3
58,blue-collar,married,secondary,no,4053.0,no,no,unknown,6,jun,2.67,2,0,unknown,no,-1,1
35,management,married,tertiary,no,482.0,no,no,unknown,6,jun,2.15,2,0,unknown,no,-1,1
50,blue-collar,married,secondary,no,464.0,no,yes,unknown,6,jun,7.1,2,0,unknown,no,-1,1
47,admin.,married,secondary,no,1383.0,yes,no,unknown,6,jun,7.67,8,0,unknown,no,-1,1
38,blue-collar,married,secondary,no,3598.0,no,no,unknown,6,jun,2.57,1,0,unknown,no,-1,1
39,technician,single,secondary,no,201.0,no,yes,unknown,6,jun,2.47,4,0,unknown,no,-1,1
45,housemaid,single,secondary,no,5287.0,no,no,unknown,6,jun,4.2,2,0,unknown,no,-1,1
40,blue-collar,married,primary,no,343.0,no,no,unknown,6,jun,4.87,2,0,unknown,no,-1,1
37,blue-collar,married,secondary,no,1.0,no,no,unknown,6,jun,0.73,2,0,unknown,no,-1,1
52,retired,married,secondary,no,1956.0,no,no,unknown,6,jun,6.4,2,0,unknown,no,-1,1
40,management,married,primary,no,733.0,yes,no,unknown,6,jun,1.57,7,0,unknown,no,-1,1
28,blue-collar,single,secondary,no,3430.0,yes,no,unknown,6,jun,1.2,6,0,unknown,no,-1,1
56,unemployed,divorced,tertiary,no,832.0,no,no,unknown,6,jun,0.6,2,0,unknown,no,-1,1
46,retired,single,primary,no,1190.0,no,no,unknown,6,jun,5.27,2,0,unknown,no,-1,1
51,technician,married,secondary,no,176.0,no,no,unknown,6,jun,3.62,4,0,unknown,no,-1,1
39,self-employed,married,secondary,yes,-571.0,no,no,unknown,6,jun,3.0,2,0,unknown,no,-1,1
45,services,married,secondary,no,191.0,no,yes,unknown,6,jun,2.27,2,0,unknown,no,-1,1
33,entrepreneur,single,tertiary,no,327.0,yes,yes,unknown,6,jun,9.37,2,0,unknown,no,-1,1
45,blue-collar,divorced,secondary,no,0.0,no,no,unknown,6,jun,7.03,5,0,unknown,no,-1,1
58,housemaid,married,primary,no,935.0,yes,no,unknown,6,jun,4.53,2,0,unknown,no,-1,1
58,entrepreneur,married,primary,no,52499.0,no,no,unknown,6,jun,3.3,2,0,unknown,no,-1,1
43,blue-collar,divorced,primary,no,1260.0,no,yes,unknown,6,jun,0.28,4,0,unknown,no,-1,1
60,housemaid,married,unknown,no,10285.0,no,no,unknown,6,jun,2.9,2,0,unknown,no,-1,1
57,entrepreneur,married,tertiary,no,958.0,no,no,unknown,6,jun,4.17,2,0,unknown,no,-1,1
37,management,married,tertiary,no,1698.0,yes,no,unknown,6,jun,1.58,2,0,unknown,no,-1,1
38,self-employed,divorced,secondary,no,0.0,no,no,unknown,6,jun,4.35,2,0,unknown,no,-1,1
28,blue-collar,single,tertiary,no,727.0,yes,no,unknown,6,jun,2.4,4,0,unknown,no,-1,1
44,technician,divorced,tertiary,no,9192.0,yes,no,unknown,6,jun,0.98,3,0,unknown,no,-1,1
46,admin.,married,primary,no,595.0,yes,no,unknown,6,jun,5.57,3,0,unknown,no,-1,1
31,management,single,tertiary,no,2296.0,yes,no,unknown,6,jun,0.82,8,0,unknown,no,-1,1
45,self-employed,married,secondary,no,-30.0,yes,yes,unknown,6,jun,2.75,2,0,unknown,no,-1,1
50,technician,married,secondary,no,3503.0,yes,no,unknown,6,jun,1.72,2,0,unknown,no,-1,1
38,housemaid,married,primary,no,3577.0,no,no,unknown,6,jun,3.17,2,0,unknown,no,-1,1
49,blue-collar,married,primary,no,0.0,yes,no,unknown,6,jun,4.77,2,0,unknown,no,-1,1
30,blue-collar,married,secondary,no,3653.0,yes,yes,unknown,6,jun,2.78,4,0,unknown,no,-1,1
30,student,single,unknown,no,1232.0,yes,no,unknown,6,jun,0.87,4,0,unknown,no,-1,1
51,management,married,tertiary,no,21574.0,no,no,unknown,6,jun,3.28,3,0,unknown,no,-1,1
41,management,married,tertiary,no,850.0,no,no,unknown,6,jun,4.37,2,0,unknown,no,-1,1
52,retired,married,unknown,no,3303.0,no,no,unknown,6,jun,0.55,1,0,unknown,no,-1,1
59,retired,married,secondary,no,444.0,yes,no,unknown,6,jun,2.28,1,0,unknown,no,-1,1
38,services,divorced,secondary,no,792.0,no,no,unknown,6,jun,7.17,1,0,unknown,no,-1,1
52,services,married,secondary,no,1386.0,no,no,unknown,6,jun,1.67,1,0,unknown,no,-1,1
37,self-employed,single,tertiary,no,1549.0,no,no,unknown,6,jun,0.8,2,0,unknown,no,-1,1
49,blue-collar,married,primary,no,4830.0,yes,no,unknown,6,jun,5.83,1,0,unknown,no,-1,1
48,management,married,primary,no,2803.0,yes,no,unknown,6,jun,0.5,24,0,unknown,no,-1,4
35,blue-collar,married,secondary,no,594.0,yes,no,unknown,6,jun,3.55,2,0,unknown,no,-1,1
59,retired,divorced,primary,no,40.0,no,no,unknown,6,jun,1.8,1,0,unknown,no,-1,1
54,housemaid,married,secondary,no,378.0,no,no,unknown,6,jun,6.18,2,0,unknown,no,-1,1
53,management,married,unknown,no,12001.0,no,no,unknown,6,jun,3.45,1,0,unknown,no,-1,1
54,housemaid,single,unknown,no,6020.0,no,no,unknown,6,jun,0.4,1,0,unknown,no,-1,1
30,blue-collar,single,secondary,no,23.0,yes,no,unknown,6,jun,0.6,24,0,unknown,no,-1,4
53,technician,married,primary,no,44.0,no,no,unknown,6,jun,4.27,1,0,unknown,no,-1,1
57,entrepreneur,married,tertiary,no,1114.0,no,no,unknown,6,jun,2.32,2,0,unknown,no,-1,1
51,housemaid,married,primary,no,1275.0,no,no,unknown,6,jun,1.53,1,0,unknown,no,-1,1
49,entrepreneur,divorced,secondary,no,2908.0,no,no,unknown,6,jun,5.37,1,0,unknown,no,-1,1
49,technician,single,secondary,no,-97.0,yes,no,unknown,6,jun,1.53,2,0,unknown,no,-1,1
53,retired,married,secondary,no,1300.0,no,no,unknown,6,jun,7.0,1,0,unknown,no,-1,1
45,technician,married,tertiary,no,43.0,yes,no,unknown,6,jun,3.07,4,0,unknown,no,-1,1
37,blue-collar,married,secondary,no,5334.0,no,no,unknown,6,jun,0.97,1,0,unknown,no,-1,1
